urls,filename,variable,model,szenario,time
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,prec,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,bioc,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_tmin_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp126_2061-2080.tif,tmin,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_tmax_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp126_2061-2080.tif,tmax,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_prec_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp126_2061-2080.tif,prec,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_bioc_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp126_2061-2080.tif,bioc,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_tmin_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp245_2061-2080.tif,tmin,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_tmax_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp245_2061-2080.tif,tmax,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_prec_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp245_2061-2080.tif,prec,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_bioc_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp245_2061-2080.tif,bioc,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_tmin_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp585_2061-2080.tif,tmin,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_tmax_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp585_2061-2080.tif,tmax,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_prec_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp585_2061-2080.tif,prec,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_bioc_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp585_2061-2080.tif,bioc,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_tmin_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_30s_tmin_GFDL-ESM4_ssp126_2061-2080.tif,tmin,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_tmax_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_30s_tmax_GFDL-ESM4_ssp126_2061-2080.tif,tmax,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_prec_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_30s_prec_GFDL-ESM4_ssp126_2061-2080.tif,prec,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_bioc_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_30s_bioc_GFDL-ESM4_ssp126_2061-2080.tif,bioc,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_tmin_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_30s_tmin_GFDL-ESM4_ssp370_2061-2080.tif,tmin,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_tmax_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_30s_tmax_GFDL-ESM4_ssp370_2061-2080.tif,tmax,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_prec_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_30s_prec_GFDL-ESM4_ssp370_2061-2080.tif,prec,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_bioc_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_30s_bioc_GFDL-ESM4_ssp370_2061-2080.tif,bioc,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp585/wc2.1_30s_prec_GFDL-ESM4_ssp585_2061-2080.tif,wc2.1_30s_prec_GFDL-ESM4_ssp585_2061-2080.tif,prec,GFDL-ESM4,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp126/wc2.1_30s_tmin_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_30s_tmin_GISS-E2-1-G_ssp126_2061-2080.tif,tmin,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp126/wc2.1_30s_tmax_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_30s_tmax_GISS-E2-1-G_ssp126_2061-2080.tif,tmax,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp126/wc2.1_30s_prec_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_30s_prec_GISS-E2-1-G_ssp126_2061-2080.tif,prec,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp126/wc2.1_30s_bioc_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_30s_bioc_GISS-E2-1-G_ssp126_2061-2080.tif,bioc,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp245/wc2.1_30s_tmin_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_30s_tmin_GISS-E2-1-G_ssp245_2061-2080.tif,tmin,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp245/wc2.1_30s_tmax_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_30s_tmax_GISS-E2-1-G_ssp245_2061-2080.tif,tmax,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/30s/GISS-E2-1-G/ssp245/wc2.1_30s_prec_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_30s_prec_GISS-E2-1-G_ssp245_2061-2080.tif,prec,GISS-E2-1-G,ssp245,2061-2080
