urls,filename,resolution,variable,model,szenario,time
https://geodata.ucdavis.edu/cmip6/10m/CNRM-CM6-1-HR/ssp585/wc2.1_10m_tmax_CNRM-CM6-1-HR_ssp585_2061-2080.tif,wc2.1_10m_tmax_CNRM-CM6-1-HR_ssp585_2061-2080.tif,1_10m,tmax,CNRM-CM6-1-HR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-CM6-1-HR/ssp585/wc2.1_10m_prec_CNRM-CM6-1-HR_ssp585_2061-2080.tif,wc2.1_10m_prec_CNRM-CM6-1-HR_ssp585_2061-2080.tif,1_10m,prec,CNRM-CM6-1-HR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-CM6-1-HR/ssp585/wc2.1_10m_bioc_CNRM-CM6-1-HR_ssp585_2061-2080.tif,wc2.1_10m_bioc_CNRM-CM6-1-HR_ssp585_2061-2080.tif,1_10m,bioc,CNRM-CM6-1-HR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp126/wc2.1_10m_tmin_CNRM-ESM2-1_ssp126_2061-2080.tif,wc2.1_10m_tmin_CNRM-ESM2-1_ssp126_2061-2080.tif,1_10m,tmin,CNRM-ESM2-1,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp126/wc2.1_10m_tmax_CNRM-ESM2-1_ssp126_2061-2080.tif,wc2.1_10m_tmax_CNRM-ESM2-1_ssp126_2061-2080.tif,1_10m,tmax,CNRM-ESM2-1,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp126/wc2.1_10m_prec_CNRM-ESM2-1_ssp126_2061-2080.tif,wc2.1_10m_prec_CNRM-ESM2-1_ssp126_2061-2080.tif,1_10m,prec,CNRM-ESM2-1,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp126/wc2.1_10m_bioc_CNRM-ESM2-1_ssp126_2061-2080.tif,wc2.1_10m_bioc_CNRM-ESM2-1_ssp126_2061-2080.tif,1_10m,bioc,CNRM-ESM2-1,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp245/wc2.1_10m_tmin_CNRM-ESM2-1_ssp245_2061-2080.tif,wc2.1_10m_tmin_CNRM-ESM2-1_ssp245_2061-2080.tif,1_10m,tmin,CNRM-ESM2-1,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp245/wc2.1_10m_tmax_CNRM-ESM2-1_ssp245_2061-2080.tif,wc2.1_10m_tmax_CNRM-ESM2-1_ssp245_2061-2080.tif,1_10m,tmax,CNRM-ESM2-1,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp245/wc2.1_10m_prec_CNRM-ESM2-1_ssp245_2061-2080.tif,wc2.1_10m_prec_CNRM-ESM2-1_ssp245_2061-2080.tif,1_10m,prec,CNRM-ESM2-1,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp245/wc2.1_10m_bioc_CNRM-ESM2-1_ssp245_2061-2080.tif,wc2.1_10m_bioc_CNRM-ESM2-1_ssp245_2061-2080.tif,1_10m,bioc,CNRM-ESM2-1,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp370/wc2.1_10m_tmin_CNRM-ESM2-1_ssp370_2061-2080.tif,wc2.1_10m_tmin_CNRM-ESM2-1_ssp370_2061-2080.tif,1_10m,tmin,CNRM-ESM2-1,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp370/wc2.1_10m_tmax_CNRM-ESM2-1_ssp370_2061-2080.tif,wc2.1_10m_tmax_CNRM-ESM2-1_ssp370_2061-2080.tif,1_10m,tmax,CNRM-ESM2-1,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp370/wc2.1_10m_prec_CNRM-ESM2-1_ssp370_2061-2080.tif,wc2.1_10m_prec_CNRM-ESM2-1_ssp370_2061-2080.tif,1_10m,prec,CNRM-ESM2-1,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp370/wc2.1_10m_bioc_CNRM-ESM2-1_ssp370_2061-2080.tif,wc2.1_10m_bioc_CNRM-ESM2-1_ssp370_2061-2080.tif,1_10m,bioc,CNRM-ESM2-1,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp585/wc2.1_10m_tmin_CNRM-ESM2-1_ssp585_2061-2080.tif,wc2.1_10m_tmin_CNRM-ESM2-1_ssp585_2061-2080.tif,1_10m,tmin,CNRM-ESM2-1,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp585/wc2.1_10m_tmax_CNRM-ESM2-1_ssp585_2061-2080.tif,wc2.1_10m_tmax_CNRM-ESM2-1_ssp585_2061-2080.tif,1_10m,tmax,CNRM-ESM2-1,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp585/wc2.1_10m_prec_CNRM-ESM2-1_ssp585_2061-2080.tif,wc2.1_10m_prec_CNRM-ESM2-1_ssp585_2061-2080.tif,1_10m,prec,CNRM-ESM2-1,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/CNRM-ESM2-1/ssp585/wc2.1_10m_bioc_CNRM-ESM2-1_ssp585_2061-2080.tif,wc2.1_10m_bioc_CNRM-ESM2-1_ssp585_2061-2080.tif,1_10m,bioc,CNRM-ESM2-1,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp126/wc2.1_10m_tmin_EC-Earth3-Veg_ssp126_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg_ssp126_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp126/wc2.1_10m_tmax_EC-Earth3-Veg_ssp126_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg_ssp126_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp126/wc2.1_10m_prec_EC-Earth3-Veg_ssp126_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg_ssp126_2061-2080.tif,1_10m,prec,EC-Earth3-Veg,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp126/wc2.1_10m_bioc_EC-Earth3-Veg_ssp126_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg_ssp126_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp245/wc2.1_10m_tmin_EC-Earth3-Veg_ssp245_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg_ssp245_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp245/wc2.1_10m_tmax_EC-Earth3-Veg_ssp245_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg_ssp245_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp245/wc2.1_10m_prec_EC-Earth3-Veg_ssp245_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg_ssp245_2061-2080.tif,1_10m,prec,EC-Earth3-Veg,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp245/wc2.1_10m_bioc_EC-Earth3-Veg_ssp245_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg_ssp245_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp370/wc2.1_10m_tmin_EC-Earth3-Veg_ssp370_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg_ssp370_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp370/wc2.1_10m_tmax_EC-Earth3-Veg_ssp370_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg_ssp370_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp370/wc2.1_10m_prec_EC-Earth3-Veg_ssp370_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg_ssp370_2061-2080.tif,1_10m,prec,EC-Earth3-Veg,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp370/wc2.1_10m_bioc_EC-Earth3-Veg_ssp370_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg_ssp370_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp585/wc2.1_10m_tmin_EC-Earth3-Veg_ssp585_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg_ssp585_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp585/wc2.1_10m_tmax_EC-Earth3-Veg_ssp585_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg_ssp585_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp585/wc2.1_10m_prec_EC-Earth3-Veg_ssp585_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg_ssp585_2061-2080.tif,1_10m,prec,EC-Earth3-Veg,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg/ssp585/wc2.1_10m_bioc_EC-Earth3-Veg_ssp585_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg_ssp585_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp126/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp126/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp126/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp126/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp126_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp245/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp245/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp245/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp245/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp245_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp370/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp370_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_10m_tmin_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,1_10m,tmin,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_10m_tmax_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,1_10m,tmax,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_10m_prec_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,1_10m,prec,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/EC-Earth3-Veg-LR/ssp585/wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,wc2.1_10m_bioc_EC-Earth3-Veg-LR_ssp585_2061-2080.tif,1_10m,bioc,EC-Earth3-Veg-LR,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_tmin_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp126_2061-2080.tif,1_10m,tmin,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_tmax_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp126_2061-2080.tif,1_10m,tmax,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_prec_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp126_2061-2080.tif,1_10m,prec,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp126/wc2.1_10m_bioc_FIO-ESM-2-0_ssp126_2061-2080.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp126_2061-2080.tif,1_10m,bioc,FIO-ESM-2-0,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_tmin_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp245_2061-2080.tif,1_10m,tmin,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_tmax_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp245_2061-2080.tif,1_10m,tmax,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_prec_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp245_2061-2080.tif,1_10m,prec,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp245/wc2.1_10m_bioc_FIO-ESM-2-0_ssp245_2061-2080.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp245_2061-2080.tif,1_10m,bioc,FIO-ESM-2-0,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_tmin_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_10m_tmin_FIO-ESM-2-0_ssp585_2061-2080.tif,1_10m,tmin,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_tmax_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_10m_tmax_FIO-ESM-2-0_ssp585_2061-2080.tif,1_10m,tmax,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_prec_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_10m_prec_FIO-ESM-2-0_ssp585_2061-2080.tif,1_10m,prec,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/FIO-ESM-2-0/ssp585/wc2.1_10m_bioc_FIO-ESM-2-0_ssp585_2061-2080.tif,wc2.1_10m_bioc_FIO-ESM-2-0_ssp585_2061-2080.tif,1_10m,bioc,FIO-ESM-2-0,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_tmin_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_10m_tmin_GFDL-ESM4_ssp126_2061-2080.tif,1_10m,tmin,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_tmax_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_10m_tmax_GFDL-ESM4_ssp126_2061-2080.tif,1_10m,tmax,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_prec_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_10m_prec_GFDL-ESM4_ssp126_2061-2080.tif,1_10m,prec,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp126/wc2.1_10m_bioc_GFDL-ESM4_ssp126_2061-2080.tif,wc2.1_10m_bioc_GFDL-ESM4_ssp126_2061-2080.tif,1_10m,bioc,GFDL-ESM4,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_tmin_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_10m_tmin_GFDL-ESM4_ssp370_2061-2080.tif,1_10m,tmin,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_tmax_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_10m_tmax_GFDL-ESM4_ssp370_2061-2080.tif,1_10m,tmax,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_prec_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_10m_prec_GFDL-ESM4_ssp370_2061-2080.tif,1_10m,prec,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp370/wc2.1_10m_bioc_GFDL-ESM4_ssp370_2061-2080.tif,wc2.1_10m_bioc_GFDL-ESM4_ssp370_2061-2080.tif,1_10m,bioc,GFDL-ESM4,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GFDL-ESM4/ssp585/wc2.1_10m_prec_GFDL-ESM4_ssp585_2061-2080.tif,wc2.1_10m_prec_GFDL-ESM4_ssp585_2061-2080.tif,1_10m,prec,GFDL-ESM4,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_tmin_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp126_2061-2080.tif,1_10m,tmin,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_tmax_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp126_2061-2080.tif,1_10m,tmax,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_prec_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp126_2061-2080.tif,1_10m,prec,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp126/wc2.1_10m_bioc_GISS-E2-1-G_ssp126_2061-2080.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp126_2061-2080.tif,1_10m,bioc,GISS-E2-1-G,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_tmin_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp245_2061-2080.tif,1_10m,tmin,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_tmax_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp245_2061-2080.tif,1_10m,tmax,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_prec_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp245_2061-2080.tif,1_10m,prec,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp245/wc2.1_10m_bioc_GISS-E2-1-G_ssp245_2061-2080.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp245_2061-2080.tif,1_10m,bioc,GISS-E2-1-G,ssp245,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_tmin_GISS-E2-1-G_ssp370_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp370_2061-2080.tif,1_10m,tmin,GISS-E2-1-G,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_tmax_GISS-E2-1-G_ssp370_2061-2080.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp370_2061-2080.tif,1_10m,tmax,GISS-E2-1-G,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_prec_GISS-E2-1-G_ssp370_2061-2080.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp370_2061-2080.tif,1_10m,prec,GISS-E2-1-G,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp370/wc2.1_10m_bioc_GISS-E2-1-G_ssp370_2061-2080.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp370_2061-2080.tif,1_10m,bioc,GISS-E2-1-G,ssp370,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_tmin_GISS-E2-1-G_ssp585_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-G_ssp585_2061-2080.tif,1_10m,tmin,GISS-E2-1-G,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_tmax_GISS-E2-1-G_ssp585_2061-2080.tif,wc2.1_10m_tmax_GISS-E2-1-G_ssp585_2061-2080.tif,1_10m,tmax,GISS-E2-1-G,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_prec_GISS-E2-1-G_ssp585_2061-2080.tif,wc2.1_10m_prec_GISS-E2-1-G_ssp585_2061-2080.tif,1_10m,prec,GISS-E2-1-G,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-G/ssp585/wc2.1_10m_bioc_GISS-E2-1-G_ssp585_2061-2080.tif,wc2.1_10m_bioc_GISS-E2-1-G_ssp585_2061-2080.tif,1_10m,bioc,GISS-E2-1-G,ssp585,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_tmin_GISS-E2-1-H_ssp126_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp126_2061-2080.tif,1_10m,tmin,GISS-E2-1-H,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_tmax_GISS-E2-1-H_ssp126_2061-2080.tif,wc2.1_10m_tmax_GISS-E2-1-H_ssp126_2061-2080.tif,1_10m,tmax,GISS-E2-1-H,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_prec_GISS-E2-1-H_ssp126_2061-2080.tif,wc2.1_10m_prec_GISS-E2-1-H_ssp126_2061-2080.tif,1_10m,prec,GISS-E2-1-H,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp126/wc2.1_10m_bioc_GISS-E2-1-H_ssp126_2061-2080.tif,wc2.1_10m_bioc_GISS-E2-1-H_ssp126_2061-2080.tif,1_10m,bioc,GISS-E2-1-H,ssp126,2061-2080
https://geodata.ucdavis.edu/cmip6/10m/GISS-E2-1-H/ssp245/wc2.1_10m_tmin_GISS-E2-1-H_ssp245_2061-2080.tif,wc2.1_10m_tmin_GISS-E2-1-H_ssp245_2061-2080.tif,1_10m,tmin,GISS-E2-1-H,ssp245,2061-2080
